ESTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	STATOBCAN	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
8	25	Miroslav	Kracík			84	CZ	redaktor	Ostrava	4	175	175	A	12	0	N	0	0	M	2009	175
9	1	Jana	Hybášková	PhDr.		43	CZ	poslankyně Evropského parlam.	Praha	1	709	709	A	15653	0	N	0	0	F	2009	709
9	2	Jiří	Šedivý		armádní generál	56	CZ	poradce pro otázky národ.bezp.	Praha	1	99	709	A	7876	0	N	0	0	M	2009	709
9	3	Věra	Jourová	Mgr.		44	CZ	konzultantka pro fondy EU	Praha	1	99	709	A	3429	0	N	0	0	F	2009	709
9	4	Ivan	Wilhelm	Prof.		67	CZ	profesor University Karlovy	Praha	1	99	709	A	9852	0	N	0	0	M	2009	709
9	5	Jana	Ryšlinková	RNDr.		58	CZ	děkanka vysoké školy	Praha	1	99	709	A	1331	0	N	0	0	F	2009	709
9	6	Eduard	Hulicius	Mgr.		28	CZ	úředník Evropského parlamentu	Praha	1	709	709	A	622	0	N	0	0	M	2009	709
9	7	Václav	Šrámek	RNDr.		58	CZ	daňový poradce	Praha	1	709	709	A	128	0	N	0	0	M	2009	709
9	8	Eva	Petrášová	PaedDr.		45	CZ	učitelka	Opava	505927	99	709	A	271	0	N	0	0	F	2009	709
9	9	Jaroslav	Čapek	Mgr.		60	CZ	advokát	Hradec Králové	569810	99	709	A	139	0	N	0	0	M	2009	709
9	10	Milan	Kolář	Ing.		55	CZ	učitel	Jihlava	586846	99	709	A	215	0	N	0	0	M	2009	709
9	11	Ivana	Kleinová	PaedDr.		48	CZ	učitelka	Opava	505927	99	709	A	188	0	N	0	0	F	2009	709
9	12	Vítězslav	Bednařík			47	CZ	servisní technik	Ostrava	4	99	709	A	82	0	N	0	0	M	2009	709
9	13	Alena	Zupková	PaedDr.		48	CZ	učitelka	Opava	505927	99	709	A	90	0	N	0	0	F	2009	709
9	14	Petr	Holý	Ing.		33	CZ	úředník	Blatnice	558672	99	709	A	85	0	N	0	0	M	2009	709
9	15	Dagmar	Helšusová			58	CZ	manažerka krajské knihovny	Liberec	563889	99	709	A	195	0	N	0	0	F	2009	709
9	16	Eva	Holečková			51	CZ	knihovnice	Praha	1	99	709	A	44	0	N	0	0	F	2009	709
9	17	Lukáš	Pachta		MA	27	CZ	politolog	Praha	1	99	709	A	138	0	N	0	0	M	2009	709
9	18	Marie	Krejčová	Bc.		27	CZ	studentka vysoké školy	Dobrovíz	539171	99	709	A	95	0	N	0	0	F	2009	709
9	19	Martin	Hybášek			51	CZ	invalidní důchodce	Praha	1	99	709	A	56	0	N	0	0	M	2009	709
9	20	Daniela	Büchlerová	Mgr.		31	CZ	překladatelka	Praha	1	99	709	A	37	0	N	0	0	F	2009	709
9	21	Tereza	Krejčí			26	CZ	průvodkyně	Praha	1	99	709	A	50	0	N	0	0	F	2009	709
9	22	Lenka	Holečková	Bc.		26	CZ	administrativní pracovnice	Praha	1	99	709	A	50	0	N	0	0	F	2009	709
10	1	Petr	Plaček	Ing.		48	CZ	ekonom	Průhonice	539571	29	29	A	140	0	N	0	0	M	2009	29
11	1	Daniel	Solis			41	CZ	politolog, zastupitel Městské	Praha	1	715	715	A	442	0	N	0	0	M	2009	715
11	2	Olga	Zubová	PhDr.		49	CZ	poslankyně PS PČR	Kutná Hora	533955	715	715	A	4502	0	N	0	0	F	2009	715
11	3	Vladislav	Koval	Mgr.		43	CZ	učitel	Ostrava	4	715	715	A	325	0	N	0	0	M	2009	715
11	4	Luďka	Tomešová			40	CZ	podnikatelka v polygrafickém p	Trutnov	579025	715	715	A	240	0	N	0	0	F	2009	715
11	5	Jiří	Šteg	Ing.		53	CZ	ekonom	Kladno	532053	715	715	A	138	0	N	0	0	M	2009	715
11	6	Jan	Keller	Prof. PhDr.		54	CZ	sociolog	Frýdek-Místek	598003	99	715	A	2331	0	N	0	0	M	2009	715
11	7	Jan	Vondrouš			31	CZ	ministerský rada, Ministerstvo	Loužnice	563684	715	715	A	121	0	N	0	0	M	2009	715
11	8	Eva	Holubová	RNDr.		53	CZ	obchodní ředitelka	Český Těšín	598933	99	715	A	174	0	N	0	0	F	2009	715
11	9	Jaromír	Soukup			40	CZ	manažer reklamní společnosti	Praha	1	715	715	A	72	0	N	0	0	M	2009	715
11	10	Karel	Volný			51	CZ	správce budov	Fryčovice	598135	715	715	A	58	0	N	0	0	M	2009	715
11	11	Marie	Haisová		MBA	58	CZ	koordinátorka fondů EU	Praha	1	99	715	A	141	0	N	0	0	F	2009	715
11	12	Jana	Ridvanová			27	CZ	publicistka	Praha	1	99	715	A	145	0	N	0	0	F	2009	715
11	13	Jan	Studnička			39	CZ	podnikatel	Horní Slavkov	560367	99	715	A	74	0	N	0	0	M	2009	715
11	14	Daniel	Sidon			22	CZ	herec	Praha	1	99	715	A	86	0	N	0	0	M	2009	715
11	15	Iveta	Hrušková			41	CZ	porodní asistentka	Praha	1	99	715	A	137	0	N	0	0	F	2009	715
11	16	Ivo	Dienelt	Ing.		27	CZ	asistent zásobování	Hukvaldy	598691	99	715	A	38	0	N	0	0	M	2009	715
11	17	Peter	Halák	JUDr.		58	CZ	právník	Karviná	598917	715	715	A	49	0	N	0	0	M	2009	715
11	18	Detlef	Pötsch			37	CZ	výtvarník	Liberec	563889	99	715	A	86	0	N	0	0	M	2009	715
11	19	Václav	Novotný			25	CZ	obchodní zástupce	Libchavy	580147	99	715	A	33	0	N	0	0	M	2009	715
11	20	Ladislav	Jánek			47	CZ	sbormistr	Skuteč	572241	99	715	A	30	0	N	0	0	M	2009	715
11	21	Tomáš	Votruba			39	CZ	techno-promotér	Praha	1	99	715	A	28	0	N	0	0	M	2009	715
11	22	Libuše	Bryndová			53	CZ	publicistka	Zlukov	599271	99	715	A	71	0	N	0	0	F	2009	715
11	23	Marie	Lienauová			61	CZ	ředitelka genderove o.p.s.	Volyně	551970	99	715	A	29	0	N	0	0	F	2009	715
11	24	Jaroslava	Richterová	Mgr.		63	CZ	terapeutka	Praha	1	715	715	A	21	0	N	0	0	F	2009	715
11	25	Arnold	Nowak			54	CZ	umělecký řezbář	Trstěnice	554855	99	715	A	41	0	N	0	0	M	2009	715
11	26	Magda	Kubošová			49	CZ	nehtová designérka	Hukvaldy	598691	99	715	A	24	0	N	0	0	F	2009	715
11	27	Otto	Reguette			36	CZ	asistent režie	Praha	1	99	715	A	7	0	N	0	0	M	2009	715
11	28	Josef	Cais			53	CZ	odpadový hospodář	Karlovy Vary	554961	99	715	A	39	0	N	0	0	M	2009	715
11	29	Miroslav	Pavlíček	Ing.		33	CZ	podnikatel	Rychnov nad Kněžnou	576069	99	715	A	29	0	N	0	0	M	2009	715
12	1	Zdeněk	Joukl	Ing.		68	CZ	sociolog a ekolog	Desná	563552	99	2	A	80	0	N	0	0	M	2009	2
13	1	Petra	Edelmannová	Mgr.	Ph.D.	34	CZ	předsedkyně NS a politoložka	Praha	1	152	152	A	929	0	N	0	0	F	2009	152
13	2	Daniel	Petrášek	Mgr.		42	CZ	ředitel zahr. odboru NS	Kralupy nad Vltavou	534951	152	152	A	184	0	N	0	0	M	2009	152
13	3	Radoslav	Laš	Mgr.		39	CZ	místopředseda NS a pedagog	Náchod	573868	152	152	A	93	0	N	0	0	M	2009	152
13	4	Jiří	Gaudin	Bc.		26	CZ	předseda Rozhodčí rady NS	Mladá Boleslav	535419	152	152	A	104	0	N	0	0	M	2009	152
13	5	Jan	Skácel	Mgr.		74	CZ	1.místopředseda NS a právník	Praha	1	152	152	A	84	0	N	0	0	M	2009	152
13	6	Lukáš	Opatrný	Ing.		30	CZ	stavbyvedoucí	Osek	551562	152	152	A	54	0	N	0	0	M	2009	152
13	7	Mojmír	Skotnica	MUDr.		63	CZ	lékař	Ostrava	4	152	152	A	90	0	N	0	0	M	2009	152
13	8	Miroslav	Knapovský	Ing.		37	CZ	IT specialista	Červený Kostelec	573965	152	152	A	55	0	N	0	0	M	2009	152
13	10	Tomáš	Perna	Ing.		56	CZ	matematik-analytik	Ostrava	4	152	152	A	55	0	N	0	0	M	2009	152
13	11	Taťána	Frýblová	MUDr.	CSc.	65	CZ	lékařka	Ostrava	4	99	152	A	44	0	N	0	0	F	2009	152
13	13	Václav	Komárek	Mgr.		65	CZ	pedagog	Ostrava	4	152	152	A	63	0	N	0	0	M	2009	152
13	14	Lucie	Pekárková	Ing. Bc.		33	CZ	procesní analytik	Ostrava	4	99	152	A	75	0	N	0	0	F	2009	152
13	15	Pavel	Malý	PhDr.		64	CZ	publicista	Praha	1	99	152	A	22	0	N	0	0	M	2009	152
13	16	Patrick	Ungermann	Mgr.		35	CZ	pedagog	Hradec Králové	569810	99	152	A	50	0	N	0	0	M	2009	152
13	17	Michal	Kubík			25	CZ	Zemský velitel Národní gardy	Mariánské Lázně	554642	152	152	A	93	0	N	0	0	M	2009	152
13	18	Jindřich	Galda			56	CZ	starosta obce	Třemešná	597911	152	152	A	27	0	N	0	0	M	2009	152
13	20	Ladislav	Paštéka			36	CZ	ředitel rádia Vlast a public.	Chodov	553735	152	152	A	23	0	N	0	0	M	2009	152
13	21	Marcel	Ambrož			23	CZ	student VŠ	Hluboká nad Vltavou	544485	152	152	A	17	0	N	0	0	M	2009	152
13	22	Martina	Pištorová			24	CZ	místopředsedkyně Mládeže NS	Chlumec nad Cidlinou	570109	152	152	A	17	0	N	0	0	F	2009	152
14	1	Stanislav	Jaš	Ing.		32	CZ	konzultant Evropského parlamen	Lipník nad Bečvou	514705	99	155	A	4906	0	N	0	0	M	2009	155
14	2	Jana	Volfová	Mgr.		51	CZ	předsedkyně SDŽ	Praha	1	155	155	A	783	0	N	0	0	F	2009	155
14	3	Miroslav	Jindrák	JUDr.		58	CZ	právník	Praha	1	155	155	A	194	0	N	0	0	M	2009	155
14	4	Zdeněk	Vybíral	Ing.		70	CZ	chemik	Malé Žernoseky	565245	99	155	A	120	0	N	0	0	M	2009	155
14	5	Marie	Paukejová	Ing.		54	CZ	sociální pracovnice	České Budějovice	544256	155	155	A	268	0	N	0	0	F	2009	155
14	6	Jan	Rytíř	JUDr.		40	CZ	právník	Velký Týnec	505650	155	155	A	638	0	N	0	0	M	2009	155
14	7	František	Halásek	Ing.		64	CZ	předseda zemědělského družstva	Kněžice	537292	155	155	A	290	0	N	0	0	M	2009	155
14	8	Tomáš	Fanta			36	CZ	zastupitel	Praha	1	155	155	A	107	0	N	0	0	M	2009	155
14	9	Oldřich	Němec	Mgr.		53	CZ	vedoucí odboru MPSV	Chrastava	564117	99	155	A	109	0	N	0	0	M	2009	155
14	10	Jiří	Morávek	Mgr.		51	CZ	ředitel centra pro zdravotně p	Hradec Králové	569810	99	155	A	319	0	N	0	0	M	2009	155
14	11	Iveta	Vilímková	Ing.		40	CZ	podnikatelka v oblasti zeměděl	České Budějovice	544256	155	155	A	275	0	N	0	0	F	2009	155
14	12	Wesselin	Toppisch	MUDr.		65	CZ	lékař	Ústí nad Orlicí	579891	99	155	A	150	0	N	0	0	M	2009	155
14	13	Václav	Heřman			61	CZ	starosta obce Vodňany	Vodňany	551953	155	155	A	110	0	N	0	0	M	2009	155
14	14	Vladimír	Najda	Ing.		42	CZ	technik	Vranovská Ves	595101	155	155	A	44	0	N	0	0	M	2009	155
14	15	Daniel	Lapiš			27	CZ	zaměstnanec bezpečnostní agent	Karviná	598917	155	155	A	70	0	N	0	0	M	2009	155
14	16	Pavel	Wolf			48	CZ	podnikatel	Karlovy Vary	554961	155	155	A	49	0	N	0	0	M	2009	155
14	17	Zdeněk	Kučera			57	CZ	podnikatel	Kolín	533165	155	155	A	32	0	N	0	0	M	2009	155
14	18	Petr	Holánek	JUDr.		47	CZ	právník	Olomouc	500496	99	155	A	119	0	N	0	0	M	2009	155
14	19	Martina	Vítková			34	CZ	odborná referentka legislat	Praha	1	155	155	A	85	0	N	0	0	F	2009	155
14	20	Ota	Stejskal	Mgr.		44	CZ	pedagog trenér	Pardubice	555134	99	155	A	61	0	N	0	0	M	2009	155
14	21	Jiří	Sedlák			63	CZ	odborný referent	Znojmo	593711	155	155	A	46	0	N	0	0	M	2009	155
14	22	Marie	Štěpánková	Ing.		29	CZ	technická pracovnice na VŠ	Liberec	563889	99	155	A	129	0	N	0	0	F	2009	155
14	23	Jiří	Vejběra	Ing.		51	CZ	technik	Hradec Králové	569810	155	155	A	33	0	N	0	0	M	2009	155
14	24	Petr	Hála	JUDr.		61	CZ	právník	Holešov	588458	155	155	A	37	0	N	0	0	M	2009	155
14	25	Roman	Bureš	Ing.		47	CZ	dispečer	České Budějovice	544256	155	155	A	20	0	N	0	0	M	2009	155
14	26	Vladimír	Kozubek	Ing.		53	CZ	podnikatel	Ústí nad Labem	554804	155	155	A	35	0	N	0	0	M	2009	155
14	27	Ivo	Hanusek	Ing.		42	CZ	obchodní zástupce	Kout na Šumavě	553824	155	155	A	28	0	N	0	0	M	2009	155
14	28	Václav Pavel	Bakule			65	CZ	podnikatel	Hořovice	531189	155	155	A	46	0	N	0	0	M	2009	155
14	29	David	Štěpán			45	CZ	učitel	Praha	1	155	155	A	41	0	N	0	0	M	2009	155
15	1	Jan	Tamáš	Ing.	Ph.D.	32	CZ	IT konzultant	Praha	1	100	100	A	654	0	N	0	0	M	2009	100
15	2	Lenka	Rosková	Mgr.		40	CZ	koordinátorka neziskové organ.	České Budějovice	544256	100	100	A	209	0	N	0	0	F	2009	100
15	3	Otakar Jiří	Mika	Ing.	CSc.	56	CZ	vysokoškolský pedagog	Brno	3	99	100	A	152	0	N	0	0	M	2009	100
15	4	Jan	Bednář			30	CZ	grafik	Praha	1	100	100	A	182	0	N	0	0	M	2009	100
15	5	Dagmar	Bystřická	Mgr.	Ph.D.	32	CZ	molekulární bioložka	České Budějovice	544256	100	100	A	138	0	N	0	0	F	2009	100
15	6	Jan	Burian	Ing.		35	CZ	vysokoškolský pedagog	Praha	1	99	100	A	58	0	N	0	0	M	2009	100
15	7	Ivona	Novomestská			26	CZ	studentka politologie	Praha	1	100	100	A	79	0	N	0	0	F	2009	100
15	8	Ivan	Němec	Doc. Ing.	CSc.	63	CZ	vysokoškolský pedagog	Brno	3	99	100	A	86	0	N	0	0	M	2009	100
15	9	Jana	Kunšteková Maříková	PhDr.		48	CZ	učitelka	České Budějovice	544256	99	100	A	38	0	N	0	0	F	2009	100
15	10	Markéta	Curatolo Jůnová	Mgr.		29	CZ	sociální ekoložka	Praha	1	100	100	A	50	0	N	0	0	F	2009	100
15	11	Jana	Šimonová	Ing.		29	CZ	finanční kozultantka	Křemže	545571	100	100	A	34	0	N	0	0	F	2009	100
15	12	Martin	Mevald			31	CZ	programátor	Beroun	531057	100	100	A	20	0	N	0	0	M	2009	100
15	13	Jana	Pešková	Mgr.		61	CZ	učitelka, výtvarnice	Český Krumlov	545392	99	100	A	48	0	N	0	0	F	2009	100
15	15	Jan	Pelan			41	CZ	živnostník	Brno	3	99	100	A	5	0	N	0	0	M	2009	100
15	16	Ilona	Musilová	Bc.		44	CZ	PR manager	Brno	3	99	100	A	21	0	N	0	0	F	2009	100
15	17	Petra	Šindelářová			29	CZ	koordinátorka neziskové org.	Praha	1	100	100	A	41	0	N	0	0	F	2009	100
15	18	Martin	Hrušínský			24	CZ	nezaměstnaný	Karlík	599727	100	100	A	26	0	N	0	0	M	2009	100
15	19	Radek	Langer			31	CZ	systémový administrátor	Praha	1	100	100	A	4	0	N	0	0	M	2009	100
15	20	Jaromír	Vavroch			24	CZ	student DAMU a FF ZČU	Most	567027	99	100	A	37	0	N	0	0	M	2009	100
15	21	Zuzana	Hájková	Mgr.		26	CZ	analytička	Služovice	510297	100	100	A	15	0	N	0	0	F	2009	100
15	22	Petr	Švec			31	CZ	konstruktér	Praha	1	100	100	A	7	0	N	0	0	M	2009	100
15	23	Klára	Horálková			21	CZ	studentka medicíny	Vlašim	530883	100	100	A	49	0	N	0	0	F	2009	100
15	25	Jiří	Jareš			27	CZ	podnikatel	Dolní Novosedly	562301	100	100	A	15	0	N	0	0	M	2009	100
15	26	Eva	Krumbholcová			51	CZ	operátorka	Roztoky	539627	100	100	A	5	0	N	0	0	F	2009	100
15	27	Michal	Bartoň			21	CZ	student mechatroniky	Mladá Boleslav	535419	99	100	A	12	0	N	0	0	M	2009	100
15	28	Hynek	Opolecký			23	CZ	student práv	Praha	1	100	100	A	19	0	N	0	0	M	2009	100
16	1	Jiří	Novotný			31	CZ	podnikatel, projektový manažer	Bohdalice-Pavlovice	592901	83	83	A	588	0	N	0	0	M	2009	83
16	2	Joseph	Rostinský	prof. Dr.	Ph.D.	63	CZ	profesor Tokijské university	Brno	3	99	83	A	469	0	N	0	0	M	2009	83
16	3	Alena	Ovčačíková	PhDr.		53	CZ	spisovatelka	Olomouc	500496	83	83	A	366	0	N	0	0	F	2009	83
16	4	Tomáš	Ingr	Ing.		30	CZ	starosta obce Pasohlávky	Pasohlávky	584762	83	83	A	343	0	N	0	0	M	2009	83
16	5	Bohumil	Šuhaj	Mgr.		28	CZ	učitel	Dačice	546127	83	83	A	210	0	N	0	0	M	2009	83
16	6	Libor	Zrůbek			42	CZ	podnikatel	Vsetín	541630	83	83	A	137	0	N	0	0	M	2009	83
16	7	Mojmír	Kovář	Ing.		70	CZ	genetik, mluvčí Fóra evangel.	Hošťálková	542750	99	83	A	114	0	N	0	0	M	2009	83
16	8	Zdeněk	Zbožínek	Ing.		59	CZ	projektant	Brno	3	83	83	A	102	0	N	0	0	M	2009	83
16	9	František	Novotný			55	CZ	podnikatel	Hodonín	547794	83	83	A	114	0	N	0	0	M	2009	83
16	10	Antonín	Dušek	Mgr.		67	CZ	emeritní ředitel ZŠ, předseda	Prostějov	589250	83	83	A	114	0	N	0	0	M	2009	83
16	11	Jiří	Blechta	Ing.		57	CZ	stavební inženýr	Rožnov pod Radhoštěm	544841	83	83	A	150	0	N	0	0	M	2009	83
16	12	Jiří	Kořínek			51	CZ	krajský ředitel VZP	Brno	3	83	83	A	75	0	N	0	0	M	2009	83
16	13	Jan	Smital			57	CZ	podnikatel	Mohelnice	558079	83	83	A	50	0	N	0	0	M	2009	83
16	14	Bohumír	Gruber			45	CZ	stavbyvedoucí	Brno	3	83	83	A	71	0	N	0	0	M	2009	83
16	15	Karel	Kolomazník	Ing.		58	CZ	podnikatel	Zábřeh	541354	83	83	A	79	0	N	0	0	M	2009	83
16	16	Robert	Keprt	Mgr.		41	CZ	historik	Brno	3	83	83	A	178	0	N	0	0	M	2009	83
16	17	Tomáš	Říha			37	CZ	podnikatel	Olomouc	500496	83	83	A	106	0	N	0	0	M	2009	83
16	18	Aleš	Sekanina			45	CZ	elektrotechnik	Bučovice	592943	83	83	A	54	0	N	0	0	M	2009	83
16	19	Tomáš	Skoumal	Mgr.		36	CZ	učitel	Bludov	530964	83	83	A	32	0	N	0	0	M	2009	83
16	20	Jaroslav	Gál			32	CZ	technik	Zlín	585068	83	83	A	49	0	N	0	0	M	2009	83
18	1	Milan	Hamerský	Mgr.		36	CZ	ředitel neziskové organizace	Brno	3	138	138	A	132	0	N	0	0	M	2009	138
18	3	Linh	Nguyen			22	CZ	student mezinárodních vztahů	Praha	1	99	138	A	113	0	N	0	0	F	2009	138
18	4	Róbert	Furiel			23	SK	student	Praha	1	99	138	A	16	0	N	0	0	M	2009	138
18	5	Pavel	Černý			24	CZ	výrobní manažer	Trutnov	579025	99	138	A	38	0	N	0	0	M	2009	138
18	6	Eugenie	Trützschlerová	Dr.		58	CZ	VŠ docentka v SRN	Bad Berka	999996	99	138	A	28	0	N	0	0	F	2009	138
18	7	Peter	Sládeček	Mgr.		27	SK	projektový manažer	Praha	1	99	138	A	13	0	N	0	0	M	2009	138
18	8	Rostislav	Štork	RNDr.	Ph.D.	39	CZ	vědec	Třebíč	590266	99	138	A	59	0	N	0	0	M	2009	138
18	10	Jindřiška	Procházková	MUDr.		49	CZ	praktická lékařka	Horažďovice	556254	99	138	A	61	0	N	0	0	F	2009	138
18	11	Klára	Prokešová			25	CZ	technička	Rosice	572179	99	138	A	15	0	N	0	0	F	2009	138
18	12	Derek	Pilous	Mgr.		34	CZ	vysokoškolský učitel	Mirošovice	538485	138	138	A	27	0	N	0	0	M	2009	138
18	13	Franz	Chocholatý Gröger	Bc.		65	CZ	důchodce	Pardubice	555134	99	138	A	16	0	N	0	0	M	2009	138
18	14	Petr	Zamečník			26	CZ	pracovník ve vědě a výzkumu	Brno	3	99	138	A	20	0	N	0	0	M	2009	138
18	15	Klára	Svobodová	Bc.		25	CZ	studentka ekonomie	Zastávka	584207	99	138	A	25	0	N	0	0	F	2009	138
18	16	Lukáš	Kalenský	Ing.		30	CZ	ekonom	Poříčany	537705	138	138	A	13	0	N	0	0	M	2009	138
18	17	Roman	Rous	Ing.		36	CZ	IT konzultant	Brno	3	99	138	A	23	0	N	0	0	M	2009	138
18	18	Roman	Vaněk			38	CZ	průvodce	Horažďovice	556254	99	138	A	33	0	N	0	0	M	2009	138
18	19	Petr	Vašíček			27	CZ	projektový manažer	Dolní Tošanovice	552607	99	138	A	11	0	N	0	0	M	2009	138
18	20	Tomáš	Psota			24	CZ	finanční poradce	Brno	3	99	138	A	6	0	N	0	0	M	2009	138
18	21	Vladimír	Janský	Ing.		57	CZ	IT manažer, ekonom	Praha	1	129	138	A	16	0	N	0	0	M	2009	138
18	22	Václav	Linkov	Mgr.		30	CZ	matematik	Brno	3	99	138	A	12	0	N	0	0	M	2009	138
19	1	Ota	Štros			58	CZ	nezávislý poradce	Praha	1	99	717	A	114	0	N	0	0	M	2009	717
19	2	Tomáš	Hlaváč	JUDr. Ing.		54	CZ	ředitel fondů	Praha	1	99	717	A	63	0	N	0	0	M	2009	717
19	3	Alice	Kruppová	Dr.iur. Mgr.	LL.M	36	CZ	právník	Praha	1	99	717	A	136	0	N	0	0	F	2009	717
19	4	Jaroslav	Hlavsa	Ing.		44	CZ	ředitel banky	Kladno	532053	99	717	A	42	0	N	0	0	M	2009	717
20	1	Jan	Szotkowski	Mgr.		56	CZ	učitel, školní inspektor	Český Těšín	598933	167	167	A	187	0	N	0	0	M	2009	655
20	2	Ludmila	Fialová	Doc. PaedDr.	Ph.D.	54	CZ	učitelka VŠ, senátorka Akadem.	Praha	1	99	167	A	300	0	N	0	0	F	2009	655
20	3	Karla	Stiborková	Mgr.		52	CZ	učitelka, ředitelka školy, př.	Frenštát pod Radhoštěm	599344	99	167	A	159	0	N	0	0	F	2009	655
20	4	Ondřej	Kožíšek	PaedDr.		52	CZ	učitel, školní inspektor, tren	Kdyně	553786	99	167	A	112	0	N	0	0	M	2009	655
20	5	Danuše	Górecká	PaedDr.		47	CZ	středoškolská učitelka, žurnal	Frýdek-Místek	598003	99	167	A	112	0	N	0	0	F	2009	655
20	6	Šárka	Seifertová	Ing.		44	CZ	kontrolní pracovník. prev.	Ostrava	4	99	167	A	149	0	N	0	0	F	2009	655
20	7	Bronislav	Kračmar	Doc. PaedDr.		51	CZ	učitel VŠ	Praha	1	99	167	A	97	0	N	0	0	M	2009	655
20	8	Markéta	Kopáčková	Ing.		49	CZ	středoškolská učitelka	Chrudim	571164	99	167	A	91	0	N	0	0	F	2009	655
20	9	Jiří	Reter	Ing.		55	CZ	ekonomický poradce, živnostník	Pardubice	555134	99	165	A	86	0	N	0	0	M	2009	655
20	10	Dagmar	Zvonková	Mgr.		56	CZ	středoškolská učitelka	Valašské Klobouky	585891	99	167	A	66	0	N	0	0	F	2009	655
20	11	Miroslav	Skoták	Mgr.		55	CZ	středoškolský učitel, projekt.	Hlučín	507016	99	165	A	47	0	N	0	0	M	2009	655
20	12	Zdenka	Solanská	Mgr.		47	CZ	učitelka, trenérka, rozhodčí	Rožnov pod Radhoštěm	544841	99	167	A	86	0	N	0	0	F	2009	655
20	13	Stanislav	Šustr	Ing.		48	CZ	technický manažer	Svitavy	577731	99	165	A	45	0	N	0	0	M	2009	655
20	14	Kamila	Foltynová	Mgr.		36	CZ	středoškolská učitelka	Karviná	598917	99	167	A	113	0	N	0	0	F	2009	655
20	15	Iveta	Vranayová	Ing.		43	CZ	učitelka, finanční a IT spec.	Dobrá	598089	99	167	A	36	0	N	0	0	F	2009	655
20	16	Eva	Tlapáková	PhDr.	CSc.	57	CZ	učitelka VŠ, živnostník	Praha	1	99	165	A	41	0	N	0	0	F	2009	655
20	17	Martin	Charvát	Mgr.		40	CZ	učitel, starosta obce	Plaňany	533581	99	167	A	62	0	N	0	0	M	2009	655
20	18	Ivona	Šťovičková	Mgr.		27	CZ	učitelka,ředitelka o.s.S.T.O.P	Ostrava	4	99	167	A	71	0	N	0	0	F	2009	655
20	19	Lumír	Pospěch	Mgr.		50	CZ	učitel, ředitel školy	Kopřivnice	599565	99	167	A	34	0	N	0	0	M	2009	655
20	20	Aleš	Kratochvíl			38	CZ	učitel, starosta obce	Konárovice	533394	99	167	A	55	0	N	0	0	M	2009	655
20	21	Jiljí	Šimíček	Mgr.		70	CZ	učitel	Luboměř	599646	99	167	A	42	0	N	0	0	M	2009	655
20	22	Alice	Sobková	Mgr.		54	CZ	učitelka, ředitelka školy	Dobrá	598089	99	165	A	21	0	N	0	0	F	2009	655
20	23	Gabriela	Daňková	Mgr.		41	CZ	učitelka, zástupce ředitele šk	Morávka	598445	99	167	A	23	0	N	0	0	F	2009	655
20	24	Miloslav	Kopecký			61	CZ	živnostník, předseda SDŽP	Radiměř	578657	165	165	A	48	0	N	0	0	M	2009	655
21	1	Miloslav	Ransdorf	PhDr.	CSc.	56	CZ	poslanec Evropského parlamentu	Praha	1	47	47	A	61453	18.36	A	1	0	M	2009	47
21	2	Vladimír	Remek	Ing.		60	CZ	poslanec Evropského parlamentu	Praha	1	99	47	A	40650	12.14	A	2	0	M	2009	47
21	3	Jiří	Maštálka	MUDr.		53	CZ	poslanec Evropského parlamentu	Plzeň	2	47	47	A	8181	0	A	3	0	M	2009	47
21	4	Jaromír	Kohlíček	Ing.	CSc.	56	CZ	poslanec Evropského parlamentu	Teplice	567442	47	47	A	5719	0	A	4	0	M	2009	47
21	5	Věra	Flasarová	RSDr. Ing.		56	CZ	poslankyně Evropského parlam.	Ostrava	4	47	47	A	4938	0	N	0	1	F	2009	47
21	6	Kateřina	Konečná	Ing.		28	CZ	poslankyně PS Parlamentu ČR	Nový Jičín	599191	47	47	A	10623	0	N	0	2	F	2009	47
21	7	Zuzka	Bebarová-Rujbrová	JUDr.		58	CZ	poslankyně PS Parlamentu ČR	Blansko	581283	47	47	A	11066	0	N	0	3	F	2009	47
21	8	Hassan	Charfo	Doc. Ing.	DrSc.	65	CZ	vedoucí mezinárodního odděl.	Praha	1	47	47	A	596	0	N	0	4	M	2009	47
21	9	Jiří	Hudeček	Doc. RNDr.	CSc.	55	CZ	vysokoškolský učitel	Praha	1	74	47	A	967	0	N	0	5	M	2009	47
21	10	Václav	Exner	RNDr.	CSc.	66	CZ	poslanec PS Parlamentu ČR	Praha	1	47	47	A	3827	0	N	0	6	M	2009	47
21	11	František	Beneš	Ing.	CSc.	64	CZ	ředitel Výzkum.ústavu geodet.	Praha	1	47	47	A	686	0	N	0	7	M	2009	47
21	12	Marie	Rusová	JUDr.		58	CZ	právnička	Nové Město na Moravě	596230	47	47	A	1524	0	N	0	8	F	2009	47
21	13	Čestmír	Kubát	JUDr.	CSc.	53	CZ	právník	Praha	1	47	47	A	689	0	N	0	9	M	2009	47
21	14	Pavla	Šlahúnková			21	CZ	studentka	Trhové Sviny	545171	99	47	A	1066	0	N	0	10	F	2009	47
21	15	Lubomír	Ledl	JUDr.		56	CZ	poradce v oblasti řízení	Praha	1	74	47	A	910	0	N	0	11	M	2009	47
