ESTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	STATOBCAN	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
8	19	Barbora	Jurkovičová	MgA.		38	CZ	OSVČ ve film.průmyslu	Praha	1	795	795	A	20	0	N	0	0	F	2014	795
8	20	Tomáš	Havlíček	Ing.		53	CZ	vodohosp.a krajinný inženýr	Brno	3	795	795	A	43	0	N	0	0	M	2014	795
8	21	Eva	Arnošt	Bc.		27	CZ	projektová manažerka	Skotnice	568716	99	795	A	19	0	N	0	0	F	2014	795
8	22	Milan	Mraček	Mgr.		36	CZ	právník	Praha	1	795	795	A	26	0	N	0	0	M	2014	795
8	23	Dana	Stehlíková	PhDr.	CSc.	59	CZ	historička umění	Praha	1	795	795	A	17	0	N	0	0	F	2014	795
8	24	Michal	Krejčí	Mgr.		40	CZ	ekolog	Hlubočky	502146	795	795	A	12	0	N	0	0	M	2014	795
8	25	Iveta	Bůžková	Mgr.		29	CZ	projektová manažerka	Praha	1	99	795	A	10	0	N	0	0	F	2014	795
8	26	Tomáš	Pikola	Ing.		32	CZ	ekonom	Silůvky	583855	795	795	A	14	0	N	0	0	M	2014	795
8	27	Aneta	Pavlová-Zemanová	Mgr.		43	CZ	lektorka	Praha	1	99	795	A	9	0	N	0	0	F	2014	795
8	28	Martin	Bursík	RNDr.		54	CZ	ekolog, bývalý ministr ŽP	Praha	1	795	795	A	377	0	N	0	0	M	2014	795
9	1	Jiří	Paroubek	Ing.		61	CZ	předseda LEV 21	Praha	1	764	764	A	2768	0	N	0	0	M	2014	764
9	2	Filip	Drapák	Ing.		45	CZ	ekonom	Hradištko	539252	764	764	A	243	0	N	0	0	M	2014	764
9	3	Petr	Benda	Ing.		43	CZ	podnikatel a ekonom,mpř.strany	Teplice	567442	764	764	A	160	0	N	0	0	Muž (M).	2014	764
9	4	Kateřina	Průdková	Mgr.		30	CZ	manažerka kraj. organiz. Praha	Praha	1	764	764	A	86	0	N	0	0	F	2014	764
9	5	Ivan	Šterzl	Prof. MUDr.	CSc.	60	CZ	lékař a vedoucí věd. pracovník	Velhartice	557366	764	764	A	134	0	N	0	0	M (muž)	2014	764
9	6	Tereza	Bernardová	Bc.		32	CZ	ved.reprez.společ., mpř.strany	Praha	1	764	764	A	63	0	N	0	0	F	2014	764
9	7	Karel	Horák	JUDr. et Mgr.		47	CZ	právník	Praha	1	764	764	A	51	0	N	0	0	M	2014	764
9	8	Tomáš	Hybner	Mgr.		41	CZ	podnikatel	Karlovy Vary	554961	764	764	A	59	0	N	0	0	M	2014	764
9	9	Petr	Michek	Mgr.		40	CZ	podnikatel, mpř. strany	Přemyslovice	589934	764	764	A	35	0	N	0	0	M	2014	764
9	10	Ondřej	Kosina	PhDr.	Ph.D.	33	CZ	středoškolský pedagog	Kolín	533165	764	764	A	75	0	N	0	0	M	2014	764
9	11	Jaroslav	Král	JUDr.	CSc.	62	CZ	právník	Praha	1	764	764	A	25	0	N	0	0	M	2014	764
9	12	Miroslav	Němec	Doc. JUDr.	Ph.D.	64	CZ	VŠ pedagog,em.vrch.polic.rada	Kolín	533165	764	764	A	176	0	N	0	0	M	2014	764
9	13	Libuše	Zavoralová			65	CZ	obchodní zástupkyně	Nemojov	579564	764	764	A	22	0	N	0	0	F	2014	764
9	14	Stanislav	Palša	RNDr.	Ph.D.	45	CZ	VŠ pedagog, mpř. strany	Brno	3	764	764	A	42	0	N	0	0	M	2014	764
9	15	Michal	Kobza	Bc.		36	CZ	obchodník	Litomyšl	578347	764	764	A	11	0	N	0	0	M	2014	764
9	16	Milan	Ježek			55	CZ	manažer prodeje	Kunčice pod Ondřejníkem	598356	764	764	A	21	0	N	0	0	M	2014	764
9	17	Vilém	Bruk	MUDr.	MBA	55	CZ	lékař	Olomouc	500496	764	764	A	34	0	N	0	0	M	2014	764
9	18	Tomáš	Dvořák	Ing.		27	CZ	finanční manažer	Nové Hrady	544868	764	764	A	17	0	N	0	0	M	2014	764
9	19	Roman	André			44	CZ	logistik	Praha	1	764	764	A	11	0	N	0	0	M	2014	764
9	20	Jan	Petrák	Ing.		54	CZ	ekonom	Černíč	587001	764	764	A	50	0	N	0	0	M	2014	764
9	21	Přemysl	Votava			70	CZ	místopředseda bytov. družstva	Praha	1	764	764	A	23	0	N	0	0	M	2014	764
9	22	František	Štván			57	CZ	publicista	Ústí nad Labem	5	764	764	A	40	0	N	0	0	M	2014	764
9	23	Jakub	Snížek	Ing.		36	CZ	finanční ředitel	Prostějov	589250	764	764	A	38	0	N	0	0	M	2014	764
9	24	Jiří	Kavale	JUDr.		67	CZ	právník	Praha	1	764	764	A	10	0	N	0	0	M	2014	764
9	25	Jan	Vondrouš			36	CZ	podnikatel	Loužnice	563684	764	764	A	12	0	N	0	0	M	2014	764
9	26	Libor	Pokorný	Ing.		58	CZ	systémový analytik	Praha	1	764	764	A	6	0	N	0	0	M	2014	764
9	27	Petra	Zachařová			36	CZ	realitní makléřka	Herink	564915	764	764	A	6	0	N	0	0	F	2014	764
9	28	Jaroslav	Andres	Bc.		47	CZ	ředitel společnosti	Ústí nad Labem	5	764	764	A	32	0	N	0	0	M	2014	764
10	1	Kateřina	Konečná	Ing.		33	CZ	poslankyně Parlamentu ČR	Nový Jičín	599191	47	47	A	28154	16.91	A	1	0	F	2014	47
10	2	Jiří	Maštálka	MUDr.		58	CZ	poslanec Evropského parlamentu	Plzeň	2	47	47	A	11525	6.92	A	3	0	M	2014	47
10	3	Jaromír	Kohlíček	Ing.	CSc.	61	CZ	poslanec Evropského parlamentu	Teplice	567442	47	47	A	7051	0	N	0	1	M	2014	47
10	4	Miloslav	Ransdorf	PhDr.	CSc.	61	CZ	poslanec Evropského parlamentu	Praha	1	47	47	A	14384	8.64	A	2	0	M	2014	47
10	5	Josef	Skála	PhDr.	CSc.	61	CZ	ředitel a.s., vydavatel	Praha	1	47	47	A	3076	0	N	0	2	M	2014	47
10	6	Pavla	Šlahúnková			26	CZ	studentka	Trhové Sviny	545171	47	47	A	4447	0	N	0	3	F	2014	47
10	7	Esma	Opravilová	Ing.		41	CZ	interní auditorka	Kroměříž	588296	47	47	A	2975	0	N	0	4	F	2014	47
10	8	Lubomír	Ledl	JUDr.		61	CZ	jednatel,zastupitel hl.m.Prahy	Praha	1	74	47	A	1116	0	N	0	5	M	2014	47
10	9	Dagmar	Švendová		BA, LL.M.	36	CZ	specialistka v oboru práva EU	Břeclav	584291	47	47	A	6934	0	N	0	6	F	2014	47
10	10	Pavel	Janeček	Ing.	BBS (Hons)	30	CZ	ekonom	Kramolna	574546	47	47	A	1400	0	N	0	7	M	2014	47
10	11	Milan	Krajča			30	CZ	publicista, nyní na rodič.dov.	Praha	1	47	47	A	709	0	N	0	8	M	2014	47
10	12	René	David	Ing.		54	CZ	obchodní ředitel	Praha	1	47	47	A	366	0	N	0	9	M	2014	47
10	13	Jiří	Valenta	PhDr.Ing.Mgr.et Mgr.		48	CZ	poslanec Parlamentu ČR	Plzeň	2	47	47	A	1905	0	N	0	10	M	2014	47
10	14	Václav	Exner	RNDr.	CSc.	71	CZ	středoškolský učitel	Praha	1	47	47	A	2092	0	N	0	11	M	2014	47
10	15	Petr	Kadidlo			46	CZ	manažer	Praha	1	47	47	A	102	0	N	0	12	M	2014	47
10	16	Ludvík	Šulda		BBA	34	CZ	vedoucí oddělení - analytik	Praha	1	47	47	A	245	0	N	0	13	M	2014	47
10	17	Jiří	Hudeček	Prof. RNDr.	CSc.	60	CZ	univerzitní profesor	Praha	1	74	47	A	635	0	N	0	14	M	2014	47
10	18	Věra	Klontza	Mgr.	Ph.D.	43	CZ	vysokoškolská učitelka	Brno	3	99	47	A	1036	0	N	0	15	F	2014	47
10	19	Jaromír	Petelík	Mgr.		31	CZ	asistent poslance PČR	Praha	1	47	47	A	246	0	N	0	16	M	2014	47
10	20	Tereza	Čechová Humpolcová	Mgr.		27	CZ	pedagožka	Tišice	535222	47	47	A	1001	0	N	0	17	F	2014	47
10	21	Rostislav	Hefka	Mgr.		35	CZ	podnikatel v oblasti IT	Sedlčany	541281	99	47	A	204	0	N	0	18	M	2014	47
10	22	Helena	Briardová	PhDr.		67	CZ	novinářka	Praha	1	47	47	A	242	0	N	0	19	F	2014	47
10	23	Marie	Nedvědová	JUDr.		57	CZ	advokátka	Česká Lípa	561380	47	47	A	843	0	N	0	20	F	2014	47
10	24	Kateřina	Snopková	Mgr.		31	CZ	referentka magistrátu Pardubic	Pardubice	6	99	47	A	600	0	N	0	21	F	2014	47
10	25	Pavel	Osadník			33	CZ	výrobní manažer	Odry	599701	47	47	A	649	0	N	0	22	M	2014	47
10	26	Jaroslav	Dubský	Ing.		64	CZ	místostarosta města Krupka	Krupka	567639	47	47	A	439	0	N	0	23	M	2014	47
10	27	David	Kváč	Ing.		33	CZ	počítačový analytik	Lysá nad Labem	537454	47	47	A	299	0	N	0	24	M	2014	47
10	28	Alexandr	Šedivý			51	CZ	hudebník	Liberec	563889	47	47	A	267	0	N	0	25	M	2014	47
11	1	Petr	Jantač	JUDr.		53	CZ	advokát	Praha	1	1005	1005	A	58	0	N	0	0	M	2014	1005
11	2	Tomáš	Solar			51	CZ	elektrikář	Praha	1	1005	1005	A	15	0	N	0	0	M	2014	1005
11	3	Jana	Vodrhánková	Ing.		50	CZ	poradce	Ondřejov	538582	1005	1005	A	47	0	N	0	0	F	2014	1005
11	4	Josef	Břečka	PhDr.		60	CZ	historik-etnolog	Máslovice	538469	1005	1005	A	29	0	N	0	0	M	2014	1005
11	5	Ladislav	Garassy	Mgr. Ing.		39	SK	geograf	Praha	1	99	1005	A	17	0	N	0	0	M	2014	1005
11	6	Sandra	Dobiášová	Bc.		26	CZ	studentka	Praha	1	99	1005	A	31	0	N	0	0	F	2014	1005
11	7	Ladislav	Janda	Ing.		58	CZ	inženýr	Praha	1	1005	1005	A	19	0	N	0	0	M	2014	1005
11	8	Pavel	Krnáč	Ing.		40	SK	ekonom	Praha	1	99	1005	A	7	0	N	0	0	M	2014	1005
11	9	Jan	Heller			37	CZ	finanční poradce	Praha	1	1005	1005	A	10	0	N	0	0	M	2014	1005
11	10	Luděk	Lerner	Ing.		54	CZ	konstruktér	Vrchlabí	579858	1005	1005	A	24	0	N	0	0	M	2014	1005
11	11	František	Dušátko			40	CZ	podnikatel	Praha	1	1005	1005	A	10	0	N	0	0	M	2014	1005
12	1	Roman	Sláma			51	CZ	živnostník	Olomouc	500496	736	736	A	65	0	N	0	0	M	2014	736
12	2	Jiří	Dufek			62	CZ	technik	Olomouc	500496	736	736	A	42	0	N	0	0	M	2014	736
12	3	Karel	Mašlík	Mgr.		46	CZ	učitel	Bruntál	597180	736	736	A	95	0	N	0	0	M	2014	736
12	4	Ladislav	Vondrášek	Ing.		42	CZ	technik	Strakonice	550787	99	736	A	33	0	N	0	0	M	2014	736
12	5	Zbyněk	Štěpán			64	CZ	podnikatel	Sychrov	564451	121	736	A	10	0	N	0	0	M	2014	736
12	6	Oldřich	Vrcha			70	CZ	důchodce	Prostějov	589250	736	736	A	55	0	N	0	0	M	2014	736
12	7	Miroslav	Mrkvička			64	CZ	důchodce	Tišnov	584002	736	736	A	15	0	N	0	0	M	2014	736
12	8	Vasil	Gašpar			64	CZ	vedoucí provozu	Bruntál	597180	736	736	A	31	0	N	0	0	M	2014	736
12	9	Marie	Sedloňová			48	CZ	invalidní důchodkyně	Tábor	552046	736	736	A	17	0	N	0	0	F	2014	736
12	10	Dalibor	Kuba	Ing.		69	CZ	důchodce	Olomouc	500496	736	736	A	9	0	N	0	0	M	2014	736
12	11	Viktor	Novotný			56	CZ	podnikatel	Olomouc	500496	736	736	A	14	0	N	0	0	M	2014	736
12	12	Karel	Matějka			40	CZ	zámečník	Brno	3	99	736	A	52	0	N	0	0	M	2014	736
12	13	Zdeňka	Soušková			59	CZ	podnikatelka	Hlubočky	502146	736	736	A	8	0	N	0	0	F	2014	736
12	14	Tomáš	Sedloň			41	CZ	invalidní důchodce	Tábor	552046	736	736	A	13	0	N	0	0	M	2014	736
12	15	Petr	Poláček			37	CZ	živnostník	Dobromilice	589446	736	736	A	9	0	N	0	0	M	2014	736
12	16	Pavel	Blajze			62	CZ	dělník	Uhelná	541214	736	736	A	21	0	N	0	0	M	2014	736
12	17	Jaroslava	Palmová			56	CZ	důchodkyně	Olomouc	500496	736	736	A	14	0	N	0	0	F	2014	736
12	18	Miroslav	Kadlec			74	CZ	důchodce	Olomouc	500496	736	736	A	10	0	N	0	0	M	2014	736
12	19	Miroslav	Slavík	Bc.		32	CZ	technik	Břeclav	584291	736	736	A	25	0	N	0	0	M	2014	736
12	20	Radomír	Šulák			58	CZ	důchodce	Vsetín	541630	736	736	A	16	0	N	0	0	M	2014	736
12	21	Pavel	Ryšlink			71	CZ	důchodce	Olomouc	500496	736	736	A	8	0	N	0	0	M	2014	736
13	1	Jan	Szotkowski	Mgr.		61	CZ	pedagog, průvodce, tlumočník	Český Těšín	598933	167	167	A	92	0	N	0	0	M	2014	167
13	2	Ludmila	Fialová	Prof. PaedDr.	Ph.D.	59	CZ	profesor na FTVS UK	Praha	1	99	167	A	82	0	N	0	0	F	2014	167
13	3	Ondřej	Kožíšek	PaedDr.		57	CZ	prom.pedagog, školní inspektor	Kdyně	553786	99	167	A	31	0	N	0	0	M	2014	167
13	4	František	Bušek	Mgr.		62	CZ	promovaný pedagog	Nové Strašecí	542164	99	167	A	31	0	N	0	0	M	2014	167
13	5	Helena	Pešatová	RNDr.		55	CZ	starostka města, SŠ učitelka	Frýdlant nad Ostravicí	598143	99	167	A	110	0	N	0	0	F	2014	167
13	6	Bronislav	Kračmar	doc. PaedDr.	CSc.	56	CZ	vysokoškolský učitel	Praha	1	99	167	A	50	0	N	0	0	M	2014	167
13	7	Danuše	Górecká	PaedDr.		52	CZ	SŠ učitelka, trenérka, tlum.	Frýdek-Místek	598003	99	167	A	65	0	N	0	0	F	2014	167
13	8	Iva	Kopáčková	Mgr.		26	CZ	manažerka, pedag.pracovnice	Chrudim	571164	99	167	A	51	0	N	0	0	F	2014	167
13	9	Milan	Bílý	PhDr.	Ph.D.	61	CZ	VŠ pedagog, trenér	Praha	1	99	167	A	47	0	N	0	0	M	2014	167
14	1	Jan	Keller	prof. PhDr.	CSc.	59	CZ	VŠ pedagog, sociolog	Frýdek-Místek	598003	99	7	A	57812	26.91	A	1	0	M	2014	7
14	2	Olga	Sehnalová	MUDr.	MBA	45	CZ	poslankyně EP, lékařka	Kroměříž	588296	7	7	A	10955	5.1	A	2	0	F	2014	7
14	3	Pavel	Poc	RNDr.		49	CZ	poslanec EP, biolog	Valy	539481	7	7	A	3818	0	A	3	0	M	2014	7
14	4	Miroslav	Poche	Ing. Mgr.		35	CZ	ekonom, politolog	Praha	1	7	7	A	3692	0	A	4	0	M	2014	7
14	5	Zdeněk	Seidl	prof. MUDr.	CSc.	63	CZ	vysokoškolský pedagog, lékař	Vlašim	530883	7	7	A	3922	0	N	0	1	M	2014	7
14	6	Richard	Falbr	JUDr.		73	CZ	poslanec EP	Praha	1	7	7	A	8729	0	N	0	2	M	2014	7
14	7	Zuzana	Brzobohatá	Ing. Bc.		51	CZ	poslankyně EP	Tišnov	584002	7	7	A	4841	0	N	0	3	F	2014	7
14	8	Vojtěch	Mynář			70	CZ	poslanec EP	Ostrava	4	7	7	A	1607	0	N	0	4	M	2014	7
14	9	Libor	Rouček	Dr.		59	CZ	poslanec EP	Družec	532274	7	7	A	8896	0	N	0	5	M	2014	7
14	10	Petr	Osvald	Ing.		47	CZ	zmocněnec primátora pro EU	Plzeň	2	7	7	A	2144	0	N	0	6	M	2014	7
14	11	Lukáš	Vorel	Dipl.-Kfm.		37	CZ	ekonom	Liberec	563889	7	7	A	1040	0	N	0	7	M	2014	7
14	12	Jiří	Zemánek	Mgr.		49	CZ	poslanec PSP ČR, učitel	Šternberk	505188	7	7	A	1204	0	N	0	8	M	2014	7
14	13	Lukáš	Kaucký	Mgr.		32	CZ	zastup. hl.m. Prahy, historik	Praha	1	7	7	A	752	0	N	0	9	M	2014	7
14	14	Radim	Technik	Ing.		30	CZ	vedoucí technického oddělení	Žďár nad Sázavou	595209	7	7	A	1348	0	N	0	10	M	2014	7
14	15	Jan	Gregor	PhDr.	Ph.D.	34	CZ	manažer Evrop. reg., tlumočník	České Budějovice	544256	7	7	A	1520	0	N	0	11	M	2014	7
14	16	Petr	Šáda	JUDr.		61	CZ	advokát	Bořice	571229	7	7	A	510	0	N	0	12	M	2014	7
14	17	Dana	Váhalová	Mgr.		47	CZ	poslankyně PSP ČR	Starý Jičín	599905	7	7	A	1040	0	N	0	13	F	2014	7
14	18	Radek	Scherfer	Mgr.		39	CZ	člen org. Kraj. zdravotní a.s.	Kadaň	563102	7	7	A	406	0	N	0	14	M	2014	7
14	19	Miloš	Balabán	PhDr.	Ph.D.	51	CZ	vědecký pracovník	Praha	1	7	7	A	1099	0	N	0	15	M	2014	7
14	20	Kateřina	Kalistová	JUDr.		39	CZ	1. náměstkyně ministra kultury	Praha	1	7	7	A	614	0	N	0	16	F	2014	7
14	21	Aleš	Drobek	Ing.		37	CZ	překladatel, publik. činnost	Bohumín	599051	7	7	A	1023	0	N	0	17	M	2014	7
14	22	Kateřina	Bocianová	PhDr.		35	CZ	ředitelka kabinetu MZV	Praha	1	7	7	A	924	0	N	0	18	F	2014	7
14	23	Monika	Hermannová	Bc.		27	CZ	ekonom, referent samosprávy	Starý Plzenec	558371	7	7	A	903	0	N	0	19	F	2014	7
14	24	Alena	Andělová	Bc.	DiS.	35	CZ	referentka zahraničních vztahů	Břeclav	584291	7	7	A	898	0	N	0	20	F	2014	7
14	25	Petr	Kolman			69	CZ	důchodce	Pardubice	6	7	7	A	516	0	N	0	21	M	2014	7
14	26	Zuzana	Vodsloň	MUDr.		40	CZ	lékařka	Praha	1	99	7	A	353	0	N	0	22	F	2014	7
14	27	Ivana	Tomková			62	CZ	zaměstnanec samosprávy KÚ	Kramolna	574546	7	7	A	169	0	N	0	23	F	2014	7
14	28	Jan	Straka	Bc.		25	CZ	student filozofické fakulty	Tachov	553638	7	7	A	833	0	N	0	24	M	2014	7
16	1	Pavel	Telička	JUDr.		48	CZ	diplomat, podnikatel	Jíloviště	539341	99	768	A	50784	20.77	A	1	0	M	2014	768
16	2	Petr	Ježek			49	CZ	diplomat, podnikatel	Praha	1	99	768	A	5301	0	A	2	0	M	2014	768
16	3	Dita	Charanzová	Ing.	Ph.D.	39	CZ	diplomat	Praha	1	99	768	A	8356	0	A	3	0	F	2014	768
16	4	Martina	Dlabajová			37	CZ	podnikatelka, manažerka	Zlín	585068	99	768	A	4789	0	A	4	0	F	2014	768
16	5	Ivan	Jančárek			49	CZ	úředník	Praha	1	99	768	A	631	0	N	0	1	M	2014	768
16	6	Jiří	Šír	Ing.		40	CZ	diplomat	Praha	1	99	768	A	1827	0	N	0	2	M	2014	768
16	7	Naděžda	Šišková	doc. et doc. JUDr.	Ph.D.	57	CZ	vysokoškolská učitelka	Olomouc	500496	99	768	A	4875	0	N	0	3	F	2014	768
16	8	Marie	Kaufmann	PhDr.		55	CZ	mezinár. poradkyně, analytička	Praha	1	99	768	A	2058	0	N	0	4	F	2014	768
16	9	Lukáš	Štěpánek	Ing.	Ph.D., MSc.	32	CZ	ekonom a VŠ pedagog	Praha	1	99	768	A	3603	0	N	0	5	M	2014	768
16	10	Jan	Smitka	Ing.	MBA	42	CZ	medicínský ředitel	Želeč	553417	768	768	A	955	0	N	0	6	M	2014	768
16	11	Monika	Červíčková	Ing.		47	CZ	podnikatelka, řed. nez. org.	Praha	1	768	768	A	1411	0	N	0	7	F	2014	768
16	12	Irena	Langrová	Mgr.		62	CZ	evropský patentový zástupce	Blovice	557587	768	768	A	1226	0	N	0	8	F	2014	768
16	13	Pavel	Szturc	Ing.	Ph.D.	52	CZ	ředitel společnosti	Ostrava	4	99	768	A	1390	0	N	0	9	M	2014	768
16	14	Lenka	Střálková	Ing.		46	CZ	special.pro int.a ext.komunik.	Rožnov pod Radhoštěm	544841	768	768	A	1307	0	N	0	10	F	2014	768
16	15	Václav	Víška	Mgr.	Ph.D.	35	CZ	stat. zást. děkana, proděkan	Hradec Králové	569810	99	768	A	1417	0	N	0	11	M	2014	768
16	16	Miroslav	Bauer	Ing.	MBA	58	CZ	IT senior konzultant	Zeleneč	539066	768	768	A	405	0	N	0	12	M	2014	768
16	17	Miroslava	Bavorová	Dr.sc.agr. Ing.		38	CZ	vědecký pracovník	Doksy	532223	99	768	A	1117	0	N	0	13	F	2014	768
16	18	Pavel	Zůna	Ing.	MSS, Ph.D.	52	CZ	státní zaměstnanec	Dražovice	566683	768	768	A	578	0	N	0	14	M	2014	768
16	19	Milan	Jankovský	Ing.		28	CZ	PR manager	Praha	1	768	768	A	354	0	N	0	15	M	2014	768
16	20	Ivan	Indráček	Ing.		50	CZ	předseda podnikatel. asociace	Desná	563552	768	768	A	581	0	N	0	16	M	2014	768
16	21	Kamila	Bláhová	Bc.		37	CZ	personální manažerka	Litvínov	567256	768	768	A	558	0	N	0	17	F	2014	768
16	22	Tomáš	Prekop	Mgr. Ing.		33	CZ	vedoucí reg. pracoviště VŠ	Sokolov	560286	768	768	A	585	0	N	0	18	M	2014	768
16	23	Radek	Hloušek			36	CZ	obchodní manažer	Suchdol nad Lužnicí	547280	768	768	A	384	0	N	0	19	M	2014	768
16	24	Jaroslav	Špaček	Ing.		49	CZ	pilot vrtulníku záchr. služby	Čehovice	589365	768	768	A	3778	0	N	0	20	M	2014	768
16	25	Martin	Mata	Bc.		31	CZ	vedoucí logistiky	Ústí nad Labem	5	768	768	A	273	0	N	0	21	M	2014	768
16	27	Erik	Mikuš	Ing.		39	CZ	projektový manažer	Modřice	583391	768	768	A	524	0	N	0	22	M	2014	768
16	28	Antonín	Skoumal	Ing.		66	CZ	diplomat	Brno	3	99	768	A	491	0	N	0	23	M	2014	768
17	1	Štefan	Tišer			64	CZ	důchodce	Třemošná	559521	767	767	A	29	0	N	0	0	M	2014	767
17	2	Miroslav	Kováč			43	SK	předseda o.s. Forum CZ	Postoloprty	566624	767	767	A	39	0	N	0	0	M	2014	767
17	3	Antonie	Burianská	Bc.		52	CZ	učitelka-vychovatelka	Vítkov	511021	767	767	A	37	0	N	0	0	F	2014	767
17	4	Emílie	Horáčková			49	CZ	sociální pracovnice	Ralsko	562017	767	767	A	34	0	N	0	0	F	2014	767
17	5	Emil	Voráč			53	CZ	ředitel Khamoro o.p.s.	Nové Sedlo	560570	767	767	A	28	0	N	0	0	M	2014	767
17	6	Elena	Gorolová			45	CZ	pracovník v soc. službách	Ostrava	4	767	767	A	34	0	N	0	0	F	2014	767
17	7	Milan	Farkaš			51	CZ	údržbář	Cvikov	561479	767	767	A	16	0	N	0	0	M	2014	767
17	8	Milan	Horvát			42	CZ	hudebník	Praha	1	767	767	A	22	0	N	0	0	M	2014	767
17	9	Ján	Čonka			44	CZ	žurnalista	Sokolov	560286	767	767	A	39	0	N	0	0	M	2014	767
18	1	Ondřej	Hýsek	Mgr.	Ph.D.	34	CZ	zřizov. gymnázia, 1.mpř.strany	Brno	3	83	83	A	565	0	N	0	0	M	2014	83
18	2	Pavel	Dohnal	Ing.		53	CZ	prov.domova pro sen., předseda	Hluk	592170	83	83	A	335	0	N	0	0	M	2014	83
18	3	Jiří	Pernes	Doc. PhDr.	Ph.D.	65	CZ	historik, univerz.pedagog	Brno	3	83	83	A	419	0	N	0	0	M	2014	83
18	4	Tomáš	Ingr			35	CZ	starosta obce, mpř.strany	Pasohlávky	584762	83	83	A	220	0	N	0	0	M	2014	83
18	5	Jiří	Pelka	Ing.	M.A.	60	CZ	lingv.administrátor Rady EU	Staré Město	541079	83	83	A	89	0	N	0	0	M	2014	83
18	6	Jiří	Dohnal			64	CZ	starosta obce	Hevlín	594032	83	83	A	76	0	N	0	0	M	2014	83
18	7	Bohumil	Šuhaj	Mgr.		33	CZ	pedagog	Dačice	546127	83	83	A	82	0	N	0	0	M	2014	83
18	8	Ivana	Holásková			60	CZ	kastelánka zámku Lednice	Lednice	584631	99	83	A	161	0	N	0	0	F	2014	83
18	9	Petr	Novotný	Ing.		35	CZ	místostarosta města	Jemnice	590789	99	83	A	96	0	N	0	0	M	2014	83
18	10	Bohuslav	Klíma	Doc. PhDr.	CSc.	64	CZ	archeolog,univerz.pedagog	Brno	3	99	83	A	135	0	N	0	0	M	2014	83
18	11	Danuše	Poprachová	PhDr.		66	CZ	lektorka	Šumperk	523704	83	83	A	65	0	N	0	0	F	2014	83
18	12	Pavel	Galis			39	CZ	hudební skladatel	Havířov	555088	99	83	A	44	0	N	0	0	M	2014	83
18	13	Jiří	Bílý	Doc. JUDr.	Ph.D.	61	CZ	univerzitní pedagog	Brno	3	83	83	A	110	0	N	0	0	M	2014	83
18	14	František	Novotný			60	CZ	ředitel společnosti	Hodonín	586021	83	83	A	55	0	N	0	0	M	2014	83
18	15	Michal	Novák	MVDr.		61	CZ	veterinární lékař	Kroměříž	588296	99	83	A	90	0	N	0	0	M	2014	83
18	16	Ronald	Martini	Mgr.		37	CZ	VŠ a gymnaziální pedagog	Brno	3	99	83	A	79	0	N	0	0	M	2014	83
18	17	Martin	Pekáček		DiS.	34	CZ	makléř	Prostějov	589250	83	83	A	36	0	N	0	0	M	2014	83
18	18	Šárka	Konečná	Bc.		34	CZ	živnostnice, mpř. strany	Brno	3	83	83	A	114	0	N	0	0	F	2014	83
18	19	Petr	Zvědělík			51	CZ	stromolezec, ošetřov. zeleně	Jihlava	586846	99	83	A	64	0	N	0	0	M	2014	83
18	20	Ondřej	Mlejnek	Mgr.	Ph.D.	32	CZ	archeolog, pedagog,mpř.strany	Ochoz u Brna	583537	83	83	A	145	0	N	0	0	M	2014	83
18	21	Vladimír	Talla			40	CZ	šachový profesionál, trenér	Ostrava	4	83	83	A	46	0	N	0	0	M	2014	83
18	22	David	Unger	PhDr.		32	CZ	psycholog, univerz.pedagog	Rataje	588938	99	83	A	68	0	N	0	0	M	2014	83
18	23	Zdeněk	Tichý	Ing.		76	CZ	projektant	Brno	3	99	83	A	25	0	N	0	0	M	2014	83
18	24	Jan	Sova	Bc.		36	CZ	referent krajského úřadu	Přerov	511382	83	83	A	38	0	N	0	0	M	2014	83
18	25	Josef	Kroupa			55	CZ	stavební technik	Velká Lhota	545147	83	83	A	29	0	N	0	0	M	2014	83
18	26	Jan	Smejkal	Ing.		46	CZ	jednatel společnosti	Brno	3	99	83	A	10	0	N	0	0	M	2014	83
18	27	Tomáš	Doležel			29	CZ	produktový manažer	Prostějov	589250	83	83	A	32	0	N	0	0	M	2014	83
18	28	Jakub	Pernes	Mgr.		25	CZ	historik	Kobeřice u Brna	593141	83	83	A	39	0	N	0	0	M	2014	83
19	1	Tereza	Diepoldová	Bc.		25	CZ	spec.pedagog, cykl.reprez. ČR	Pardubice	6	99	756	A	638	0	N	0	0	F	2014	756
19	2	Aleš	Bříza	PhDr. Mgr.		35	CZ	vysokoškolský učitel	Dolní Dobrouč	580121	99	756	A	101	0	N	0	0	M	2014	756
19	3	Jiří	Jedlička			27	CZ	sportovní manager	Staré Hradiště	575704	99	756	A	51	0	N	0	0	M	2014	756
19	4	Eliška	Křížová	Bc.		24	CZ	student,VŠ prac.,florbalistka	Praha	1	99	756	A	118	0	N	0	0	F	2014	756
19	5	Pavel	Lukáš	Bc.		40	CZ	jednatel společnosti	Liberec	563889	99	756	A	44	0	N	0	0	M (jde o muže)	2014	756
19	6	Vojtěch	Stehno	Ing.		28	CZ	ředitel společnosti	Skalice	570800	99	756	A	48	0	N	0	0	M	2014	756
